student_id,minutes,nbr_days,quiz,exam,q&a,subscribed
284156,0,0,0,0,0,0
284209,1,3,0,0,0,0
284219,0,0,0,0,0,0
284255,0.4,1,0,0,0,0
284264,0,0,0,0,0,0
284265,79.2,3,1,0,0,0
284325,72.4,5,0,1,0,0
284338,1.6,1,0,0,0,0
284363,0,0,0,0,0,0
284382,13.8,1,1,0,0,0
284425,6,1,0,0,0,0
284447,6.6,1,1,0,0,0
284513,5.8,1,1,0,0,0
284517,0,0,0,0,0,0
284588,59.7,2,1,1,0,0
284668,0,0,0,0,0,0
284675,5.3,1,0,0,0,0
284690,0,0,0,0,0,0
284697,6.3,2,0,0,0,0
284748,57.8,3,1,1,0,1
284767,19.7,3,1,0,0,0
284775,0.6,1,1,0,0,0
284777,0,0,0,0,0,0
284787,1.6,1,0,0,0,0
284871,0,0,0,0,0,0
284872,0,0,0,0,0,0
284938,203.7,4,1,1,0,0
284992,11.6,1,0,0,0,0
285023,0,0,0,0,0,0
285084,2.7,1,0,0,0,0
285092,49.6,1,0,0,0,0
285220,6.6,1,0,0,0,0
285254,3.2,2,0,0,0,0
285309,0,0,0,0,0,0
285396,91.2,2,0,1,0,0
285417,0,0,0,0,0,0
285461,0.1,1,0,0,0,0
285483,0,0,0,0,0,0
285489,149.6,4,1,1,0,0
285508,0,1,0,1,0,0
285520,36.4,1,1,0,0,0
285523,0,0,0,0,0,0
285528,71.1,2,1,1,0,0
285548,0,0,0,0,0,0
285549,0,0,0,0,0,0
285578,0,0,0,0,0,0
285731,2.8,1,0,0,0,0
285741,0.3,1,0,0,0,0
285804,0,1,0,1,0,0
285805,0,0,0,0,0,0
285895,9.5,1,0,1,0,0
285913,0,0,0,0,0,0
285917,3.2,1,0,0,0,0
285939,1.1,1,0,0,0,0
285973,12.9,1,1,0,0,0
285975,0,0,0,0,0,0
286044,0,0,0,0,0,0
286055,0,0,0,0,0,0
286083,0,0,0,0,0,0
286166,0,0,0,0,0,0
286198,0,0,0,0,0,0
286214,1.2,1,0,0,0,0
286253,1.5,1,0,0,0,0
286275,2.8,1,0,0,0,0
286323,0,0,0,0,0,0
286330,0,0,0,0,0,0
286336,0,0,0,0,0,0
286356,1.2,1,0,0,0,0
286369,87.5,2,0,0,0,0
286424,0,0,0,0,0,0
286448,0,0,0,0,0,0
286493,0,0,0,0,0,0
286501,0,0,0,0,0,0
286528,7.7,1,0,0,0,0
286537,0,0,0,0,0,0
286713,3.4,1,0,0,0,0
286739,0.4,3,0,1,0,0
286786,1.4,1,0,0,0,0
286790,0,0,0,0,0,0
286807,31.3,2,1,0,0,0
286852,17,1,0,0,0,0
286885,131.6,1,0,1,0,0
286886,0.5,1,0,0,0,0
286904,0.8,1,0,0,0,0
286970,0,0,0,0,0,0
286979,0,0,0,0,0,0
287033,0,0,0,0,0,0
287064,0,0,0,0,0,0
287066,0,0,0,0,0,0
287082,0,0,0,0,0,0
287167,0.1,1,0,0,0,0
287172,0,0,0,0,0,0
287175,0,0,0,0,0,0
287248,6.7,2,0,0,0,0
287250,0,0,0,0,0,0
287289,0,0,0,0,0,0
287290,0.2,1,0,0,0,0
287313,0,0,0,0,0,0
287320,46.9,1,1,0,0,0
287388,1.1,1,0,0,0,0
287395,6.2,1,0,0,0,0
287441,49.1,2,1,0,0,0
287444,42.5,1,0,1,0,0
287451,0,0,0,0,0,0
287490,923.1,32,1,1,0,1
287505,0,0,0,0,0,0
287536,7.3,1,1,0,0,0
287557,41.2,2,1,1,0,0
287570,0.1,1,0,0,0,0
287571,2.8,1,0,0,0,0
287608,0,0,0,0,0,0
287612,14.2,1,0,0,0,0
287690,0,0,0,0,0,0
287709,0,0,0,0,0,0
287730,0,0,0,0,0,0
287760,47.6,2,1,0,0,0
287766,6.2,1,1,0,0,0
287803,0,0,0,0,0,0
287862,0,0,0,0,0,0
287883,0,0,0,0,0,0
287893,9.2,1,0,0,0,0
287909,0.3,1,0,0,0,0
287914,0,0,0,0,0,0
287927,1.6,1,1,0,0,0
287983,0,0,0,0,0,0
288038,81.1,3,1,0,0,0
288090,0,0,0,0,0,0
288106,1.7,1,0,0,0,0
288185,13.8,3,0,0,0,0
288211,0,0,0,0,0,0
288251,0,0,0,0,0,0
288264,2.1,1,0,0,0,0
288266,0,0,0,0,0,0
288292,0,0,0,0,0,0
288324,30.2,2,1,0,0,0
288372,6.8,1,1,0,0,0
288382,3.7,1,0,0,0,0
288394,0,0,0,0,0,0
288427,0,0,0,0,0,0
288458,0,0,0,0,0,0
288463,0,0,0,0,0,0
288548,0,0,0,0,0,0
288620,0,0,0,0,0,0
288700,0,0,0,0,0,0
288719,370.5,5,1,1,0,1
288727,0,0,0,0,0,0
288747,0.5,1,0,0,0,0
288762,12.7,4,0,0,0,0
288765,0,0,0,0,0,0
288860,0,0,0,0,0,0
288885,4.7,1,0,0,0,0
288891,0,0,0,0,0,0
288898,32.9,3,1,0,0,1
288907,0,0,0,0,0,0
288935,0,0,0,0,0,0
288937,0,0,0,0,0,0
289003,18.1,3,0,0,0,0
289032,0,0,0,0,0,0
289147,8.7,1,1,0,0,0
289151,0,0,0,0,0,0
289154,0,0,0,0,0,0
289183,1.5,1,0,0,0,0
289186,0,0,0,0,0,0
289216,0,0,0,0,0,0
289276,2.4,1,0,0,0,0
289296,0,0,0,0,0,0
289308,0,0,0,0,0,0
289359,0,0,0,0,0,0
289402,0,0,0,0,0,0
289409,0,0,0,0,0,0
289436,49.2,3,0,0,1,0
289440,7.7,1,1,0,0,0
289501,61.3,3,1,0,0,0
289509,0,0,0,0,0,0
289530,52.8,2,1,0,0,0
289550,0.2,1,0,0,0,0
289578,0,0,0,0,0,0
289650,0,0,0,0,0,0
289653,1.4,1,0,0,0,0
289702,0,0,0,0,0,0
289741,0,0,0,0,0,0
289773,0,0,0,0,0,0
289805,459.3,18,1,1,0,1
289842,0,0,0,0,0,0
289843,0,0,0,0,0,0
289847,11.1,1,0,0,0,0
289856,26.3,1,1,0,0,0
289864,0,0,0,0,0,0
289919,5,1,0,0,0,0
289930,44,2,0,0,0,0
290067,0,0,0,0,0,0
290142,0.7,1,0,0,0,0
290175,0,0,0,0,0,0
290294,0,0,0,0,0,0
290295,0,0,0,0,0,0
290412,0.4,1,0,0,0,0
290428,4.6,1,0,0,0,0
290472,0,0,0,0,0,0
290515,0.5,1,0,0,0,0
290551,0,0,0,0,0,0
290567,0,0,0,0,0,0
290570,0,0,0,0,0,0
290577,0,0,0,0,0,0
290621,0,0,0,0,0,0
290623,0,0,0,0,0,0
290624,19.4,1,1,0,0,0
290647,0,0,0,0,0,0
290711,0.6,1,0,0,0,0
290737,0.3,1,0,0,0,0
290742,0.1,1,0,0,0,0
290745,0.1,1,0,0,0,0
290759,0.1,1,0,0,0,0
290814,0.2,1,0,0,0,0
290954,0.3,1,0,0,0,1
290987,6.6,1,1,0,0,0
291002,47,3,0,0,0,0
291007,2,2,0,0,0,0
291018,6.9,1,0,0,0,0
291038,2,1,0,0,0,0
291093,0.3,1,0,0,0,0
291110,6.2,2,0,0,0,0
291131,1.3,1,0,0,0,0
291142,0.9,1,0,0,0,0
291218,3,1,0,0,0,0
291252,0,0,0,0,0,0
291283,0,0,0,0,0,0
291318,0,0,0,0,0,0
291337,29.1,1,0,0,0,0
291351,32.4,1,1,0,0,0
291360,0,0,0,0,0,0
291371,0.1,1,0,0,0,0
291482,0.1,1,0,0,0,0
291486,0,0,0,0,0,0
291487,975,25,1,1,0,0
291538,0,0,0,0,0,0
291540,6.3,1,0,0,0,0
291557,0,0,0,0,0,0
291568,0.2,1,0,0,0,0
291583,0.2,1,0,0,0,0
291584,8.4,1,0,0,0,0
291589,0.1,1,0,0,0,1
291601,20.2,3,1,0,0,0
291719,0,0,0,0,0,0
291736,20.2,2,1,0,0,0
291763,0,0,0,0,0,0
291811,0,0,0,0,0,0
291841,56.1,1,0,1,0,0
291891,1,1,0,0,0,0
291940,41.2,2,1,1,0,0
292026,0,0,0,0,0,0
292033,280.5,17,1,1,0,1
292080,0,0,0,0,0,0
292115,0.3,1,0,1,0,0
292159,44.1,1,1,1,0,0
292187,3.4,1,0,1,0,0
292209,0.1,1,0,0,0,0
292346,0,0,0,0,0,1
292377,5.2,1,0,0,0,0
292408,14.9,3,1,1,0,0
292470,0,0,0,0,0,0
292564,0,0,0,0,0,0
292658,116.7,4,1,1,0,0
292715,0,0,0,0,0,0
292820,15.4,2,1,0,0,0
292882,527.7,14,0,1,0,1
292985,0,0,0,0,0,0
293043,0.1,1,0,0,0,0
293060,25.4,3,0,1,0,0
293063,0,0,0,0,0,0
293065,0.2,1,0,0,0,0
293094,0,0,0,0,0,0
293113,0,0,0,0,0,0
293177,0,0,0,0,0,0
293193,0,0,0,0,0,0
293246,0,0,0,0,0,0
293339,1.9,1,0,0,0,0
293417,0,0,0,0,0,0
293475,0.6,2,0,0,0,0
293492,0.1,1,0,0,0,0
293546,0,0,0,0,0,0
293595,5,2,0,0,0,0
293620,2.8,1,0,0,0,0
293647,0,0,0,0,0,0
293658,0,0,0,0,0,0
293677,0,0,0,0,0,0
293777,0.4,1,0,0,0,0
293812,0,0,0,0,0,0
293834,0.1,1,0,0,0,0
293882,0.1,1,0,0,0,0
293888,0.2,1,0,0,0,0
293890,24.9,1,0,0,0,0
293891,1,1,0,0,0,0
293966,0,0,0,0,0,0
294006,555.3,11,1,1,0,1
294009,150.1,3,0,0,0,0
294019,9.7,1,0,0,0,0
294089,0.3,1,0,0,0,0
294114,1.3,1,0,0,0,0
294172,0,0,0,0,0,0
294176,0,0,0,0,0,0
294183,0,0,0,0,0,0
294269,0,0,0,0,0,0
294283,0,1,0,1,0,0
294287,0.8,1,0,0,0,0
294288,0,0,0,0,0,0
294317,0,0,0,0,0,0
294336,14.3,1,1,0,0,0
294365,0,0,0,0,0,0
294399,1.4,1,0,0,0,0
294409,0,0,0,0,0,0
294429,274.7,4,1,1,0,1
294446,0,0,0,0,0,0
294450,18.4,2,0,0,0,0
294481,29.4,2,1,0,0,0
294484,0.1,1,0,0,0,0
294488,0.4,1,0,0,0,0
294545,0.7,1,0,0,0,0
294581,7.2,1,0,0,0,0
294632,0,0,0,0,0,0
294650,0.8,1,0,0,0,0
294723,1.2,2,0,0,0,0
294734,0.2,1,0,1,0,0
294736,0,0,0,0,0,0
294767,12.3,1,1,0,0,0
294770,26.6,1,0,0,0,0
294776,0.9,1,0,0,0,0
294807,201.8,5,1,1,0,0
294816,5.5,1,1,0,0,0
294825,1,1,0,0,0,0
294850,0.1,1,0,0,0,0
294851,4.3,2,0,0,0,0
294879,0,0,0,0,0,0
294895,0.3,1,0,0,0,0
294901,46.5,2,0,1,0,0
295005,0,0,0,0,0,0
295013,0,0,0,0,0,0
295055,0.4,1,0,0,0,0
295061,23.2,1,0,1,0,0
295094,18.8,1,1,0,0,0
295117,30.1,1,1,0,0,0
295153,4.6,2,0,0,0,0
295172,6.6,1,1,0,0,0
295216,2.9,2,0,0,0,0
295222,2.9,1,0,0,0,0
295384,1.8,1,0,0,0,0
295438,3.3,1,0,0,0,0
295508,0,0,0,0,0,0
258859,0,0,0,0,0,0
258946,0,0,0,0,0,0
259064,0,0,0,0,0,0
259076,0,0,0,0,0,0
259119,0,0,0,0,0,0
259208,0,0,0,0,0,0
259288,0,0,0,0,0,0
259292,0,0,0,0,0,0
259352,0,0,0,0,0,0
259391,0,0,0,0,1,0
259403,0,1,1,0,0,0
259406,0,0,0,0,0,0
259413,0,0,0,0,0,0
259508,0,0,0,0,0,0
259511,0,0,0,0,0,0
259522,0,0,0,0,0,0
259636,0,0,0,0,0,0
259641,0,0,0,0,0,0
259675,0,0,0,0,0,0
259747,0,0,0,0,0,0
259783,0,0,0,0,0,0
259929,0,0,0,0,0,0
260101,0,0,0,0,0,0
260355,0,0,0,0,0,0
260443,0,0,0,0,0,0
260457,0,0,0,0,0,0
260505,0,0,0,0,0,0
260564,0,0,0,0,0,0
260577,0,0,0,0,0,0
260614,0,0,0,0,0,0
260620,0,0,0,0,0,0
260736,0,0,0,0,0,0
260849,0,0,0,0,0,0
260877,0,0,0,0,0,0
260946,0,0,0,0,0,0
260962,0,0,0,0,0,0
261006,0,0,0,0,0,0
261111,0,0,0,0,0,0
261338,0,0,0,0,0,0
261347,0,0,0,0,0,0
261488,0,0,0,0,0,0
261568,0,0,0,0,0,0
261580,0,0,0,0,0,0
261663,0,0,0,0,0,0
261937,0,0,0,0,0,0
261974,0,0,0,0,0,0
261980,0,0,0,0,0,0
262063,0,0,0,0,0,0
262174,0,0,0,0,0,0
262195,0,0,0,0,0,0
262243,0,0,0,0,0,0
262295,0,0,0,0,0,0
262301,0,0,0,0,0,0
262330,0,0,0,0,0,0
262345,0,0,0,0,0,0
262408,0,0,0,0,0,0
262420,0,0,0,0,0,0
262486,0,0,0,0,0,0
262559,0,0,0,0,0,0
262727,0,0,0,0,0,0
262825,0,0,0,0,0,0
262851,0,0,0,0,0,0
262902,0,0,0,0,0,0
262968,0,0,0,0,0,0
262970,0,0,0,0,0,0
263023,0,0,0,0,0,0
263033,0,0,0,0,0,0
263150,0,0,0,0,0,0
263184,0,0,0,0,0,0
263222,0,0,0,0,0,0
263246,0,0,0,0,0,0
263258,0,0,0,0,0,0
263261,0,0,0,0,0,0
263294,0,0,0,0,0,0
263392,748.4,29,1,1,0,1
263413,0,0,0,0,0,0
263422,0.6,2,0,0,0,0
263444,29.4,2,0,0,0,0
263479,1463.8,29,1,1,0,1
263496,1692.6,74,1,1,1,1
263584,64.8,2,1,1,0,0
263594,0.3,1,0,0,0,0
263595,0,0,0,0,0,0
263598,0,0,0,0,0,0
263599,4.4,1,0,0,0,0
263626,0.1,1,0,0,0,0
263629,0,0,0,0,0,0
263636,0,0,0,0,0,0
263639,3265.9,17,1,1,1,1
263652,0,0,0,0,0,0
263782,42.1,1,1,1,0,0
263803,0,0,0,0,0,0
263805,0.4,2,0,0,0,0
263814,19.1,1,0,0,0,0
263879,88.2,3,1,1,0,0
263938,8.9,2,1,0,0,0
263940,0,0,0,0,0,0
263995,0,0,0,0,0,0
264041,0,0,0,0,0,0
264066,0.3,2,0,0,0,0
264140,11,1,1,0,0,0
264172,0,0,0,0,0,0
264296,0,0,0,0,0,0
264360,0.5,1,0,0,0,0
264412,0,0,0,0,0,0
264527,0,0,0,0,0,0
264564,0,0,0,0,0,0
264584,0,0,0,0,0,0
264636,0,0,0,0,0,0
264642,44.4,1,1,1,0,0
264646,0,0,0,0,0,0
264673,0,0,0,0,0,0
264709,0,0,0,0,0,0
264724,0,0,0,0,0,0
264765,0,0,0,0,0,0
264820,0,0,0,0,0,0
264822,5.3,1,1,0,0,0
264857,0,0,0,0,0,0
264873,0,0,0,0,0,0
264904,0.3,1,0,0,0,0
264973,0.2,1,0,0,0,0
265003,1155.7,18,1,1,0,1
265008,0,0,0,0,0,0
265059,0,0,0,0,0,0
265071,0,0,0,0,0,0
265117,15.1,1,0,0,0,0
265140,0,0,0,0,0,0
265145,7.2,1,0,0,0,0
265146,0,0,0,0,0,0
265210,250.5,9,1,1,0,1
265216,0,0,0,0,0,0
265253,39,3,0,0,0,0
265265,6.4,1,0,0,0,0
265318,0.9,1,0,0,0,0
265382,8.7,2,0,0,0,0
265397,0,0,0,0,0,0
265398,1.3,1,1,0,0,0
265537,35.6,2,1,0,0,0
265549,0,0,0,0,0,0
265599,0,0,0,0,0,0
265617,23.2,1,0,0,0,0
265627,0,0,0,0,0,0
265693,0,0,0,0,0,0
265755,4.4,1,0,0,0,0
265762,0,0,0,0,0,0
265885,0,0,0,0,0,0
265897,0,0,0,0,0,0
265933,19.9,1,0,1,0,0
265999,32.4,1,1,0,0,0
266003,0,0,0,0,0,0
266022,1.3,1,0,0,0,0
266086,0.2,1,0,0,0,0
266133,0,0,0,0,0,0
266152,6.5,1,1,0,0,0
266158,0,0,0,0,0,0
266162,0,0,0,0,0,0
266194,0,0,0,0,0,0
266195,0,0,0,0,0,0
266201,0,0,0,0,0,0
266248,0,0,0,0,0,0
266285,0,0,0,0,0,0
266291,20.4,1,0,0,0,0
266298,6,1,0,0,0,0
266304,0,0,0,0,0,0
266346,0,0,0,0,0,0
266354,0.2,1,0,0,0,0
266385,0.1,1,0,0,0,0
266387,0,0,0,0,0,0
266460,0,0,0,0,0,0
266551,3.3,1,0,0,0,0
266552,0,0,0,0,0,0
266563,40.4,1,1,0,0,0
266571,3.4,3,0,0,0,0
266669,44,1,1,0,0,0
266678,26.9,1,0,0,0,0
266739,2.9,1,0,0,0,0
266756,0,0,0,0,0,0
266780,0,0,0,0,0,0
266824,0,0,0,0,0,0
266852,0,0,0,0,0,0
266891,0,0,0,0,0,0
266957,0,0,0,0,0,0
266973,0,0,0,0,0,0
267144,6,1,0,0,0,0
267159,0,0,0,0,0,0
267196,0,0,0,0,0,0
267231,2,1,0,0,0,0
267246,17.7,1,1,0,0,0
267362,0,0,0,0,0,0
267442,6.5,1,0,0,0,0
267474,0.1,1,0,0,0,0
267515,153.1,6,1,1,0,1
267546,183.1,3,1,1,0,1
267558,854.6,33,1,1,0,1
267591,0,0,0,0,0,0
267733,0,0,0,0,1,0
267801,5.9,1,1,0,0,0
267815,43,1,1,1,0,0
267856,12.4,1,1,0,0,0
267868,0,0,0,0,0,0
267883,0,0,0,0,0,0
267885,471.3,21,1,1,0,1
267935,0.1,1,0,0,0,0
267948,23.7,1,1,0,0,0
267988,8.7,1,0,1,0,0
268087,5.9,1,0,0,0,0
268099,3.2,1,0,0,0,0
268134,1.7,1,0,0,0,0
268157,0,0,0,0,0,0
268171,0.7,1,0,0,0,0
268186,0,0,0,0,0,0
268295,0,0,0,0,0,0
268302,0.7,1,0,0,0,0
268303,66.4,1,0,1,0,0
268347,0,0,0,0,0,0
268431,0.5,1,0,0,0,0
268500,0,0,0,0,0,0
268557,7.3,1,0,0,0,0
268665,16.4,1,1,0,0,0
268680,0,0,0,0,0,0
268709,11.1,3,1,0,0,0
268738,0,0,0,0,0,0
268742,62.6,7,1,0,0,1
268765,146.3,3,1,1,0,0
268768,495.1,10,1,1,0,1
268795,0,0,0,0,0,0
268813,0,0,0,0,0,0
268829,0.8,1,0,0,0,0
268855,6.5,1,0,0,0,0
268890,0,0,0,0,0,0
268892,1216.2,42,1,1,0,1
268893,0.2,1,1,0,0,0
268910,0.3,1,0,0,0,0
268930,2,1,0,0,0,0
268949,0,0,0,0,0,0
268962,1190.7,23,1,1,0,1
268998,0.9,1,0,0,0,0
269020,260.7,10,1,1,0,1
269124,0,0,0,0,0,0
269165,0,0,0,0,0,0
269260,234.4,4,1,0,0,0
269307,0,0,0,0,0,0
269320,0,0,0,0,0,0
269349,0,0,0,0,0,0
269429,0,0,0,0,0,0
269453,0,0,0,0,0,0
269484,1.1,2,0,1,0,0
269545,0,0,0,0,0,0
269590,0,0,0,0,0,0
269602,18.5,1,1,0,0,0
269782,0.3,1,0,0,0,0
269814,0,0,0,0,0,0
269819,51.6,3,1,0,0,0
269826,0,0,0,0,0,0
269834,0,0,0,0,0,0
269890,0,0,0,0,0,0
270025,2.8,1,0,0,0,0
270029,3.8,1,0,0,0,0
270048,0,0,0,0,0,0
270068,185.4,8,1,1,0,0
270136,4.5,1,0,0,0,0
270209,0,0,0,0,0,1
270318,0,0,0,0,0,0
270322,18.8,1,1,0,0,0
270333,0,0,0,0,0,0
270417,377.2,5,0,1,0,0
270439,0.1,1,0,0,0,0
270510,0,0,0,0,0,0
270543,0,0,0,0,0,0
270571,0.3,1,0,0,0,0
270601,7.4,1,0,0,0,0
270620,0,0,0,0,0,0
270638,1.4,1,0,0,0,0
270654,27.2,1,1,0,0,0
270686,0,0,0,0,0,0
270758,0.1,1,0,0,0,0
270759,92.9,6,1,0,0,0
270781,0,1,0,1,0,0
270784,104,5,1,1,0,1
270849,0,0,0,0,0,0
270850,0,0,0,0,0,0
270867,0,0,0,0,0,0
270916,0,0,0,0,0,0
270948,0,0,0,0,0,0
270967,23.9,2,1,0,0,0
271019,0,0,0,0,0,0
271020,19,1,0,0,0,0
271025,1.2,1,0,0,0,0
271041,0,0,0,0,0,0
271050,0,0,0,0,0,0
271057,0,0,0,0,0,0
271089,0,0,0,0,0,1
271132,0,0,0,0,0,0
271147,0,0,0,0,0,0
271148,163.2,5,1,0,0,0
271212,0,0,0,0,0,0
271222,0,0,0,0,0,0
271338,1269,32,1,1,1,1
271349,17.5,1,1,0,0,0
271358,0.1,1,0,0,0,0
271449,0,0,0,0,0,0
271464,0.3,1,0,0,0,0
271489,0,0,0,0,0,0
271493,4,1,0,0,0,0
271509,0,0,0,0,0,0
271593,0,0,0,0,0,0
271623,0,0,0,0,0,0
271659,0,0,0,0,0,0
271732,0.2,1,0,0,0,0
271922,0,0,0,0,0,0
271934,164.7,7,1,0,0,0
272008,0,0,0,0,0,0
272060,8.8,3,0,0,0,0
272071,0,0,0,0,0,0
272146,42.5,1,1,0,0,0
272194,0,0,0,0,0,0
272213,111.3,6,1,0,0,1
272352,0,0,0,0,0,0
272371,92.1,7,0,1,0,0
272467,0,0,0,0,0,0
272479,0,0,0,0,0,0
272489,0,0,0,0,0,0
272516,1.2,1,0,0,0,0
272551,44.7,3,1,1,0,0
272637,0,0,0,0,0,0
272641,0,0,0,0,0,0
272662,12.5,1,1,1,0,0
272713,18.5,1,0,0,0,0
272766,1,1,0,0,0,0
272768,0,0,0,0,0,0
272785,5.9,1,0,0,0,0
272788,7.5,1,0,0,0,0
272812,6.1,1,0,0,0,0
272893,32.8,1,1,0,0,0
272953,0,0,0,0,0,0
272958,2.6,1,0,0,0,0
273011,0,0,0,0,0,0
273015,14,1,0,0,0,0
273062,0,0,0,0,0,0
273076,0,0,0,0,0,0
273085,0,0,0,0,0,0
273086,0,0,0,0,0,0
273161,90.6,4,1,0,0,1
273164,28.1,3,1,0,0,1
273213,89.2,2,0,1,0,0
273218,0.6,1,0,0,0,0
273247,0,0,0,0,0,0
273282,0,0,0,0,0,0
273284,0,0,0,0,0,0
273364,0,0,0,0,0,0
273377,0,0,0,0,0,0
273425,0,0,0,0,0,0
273441,1.8,2,0,0,0,0
273532,0,0,0,0,0,0
273538,0,0,0,0,0,0
273589,0,0,0,0,0,0
273595,0,0,0,0,0,0
273602,55.4,5,0,1,0,0
273643,0.1,1,0,0,0,0
273668,19.7,3,1,0,0,0
273687,13.3,1,0,0,0,0
273689,0,0,0,0,0,0
273695,177.6,3,1,1,0,1
273776,0,0,0,0,0,0
273790,50.2,1,0,0,0,0
273823,1,1,0,0,0,0
273856,0,0,0,0,0,0
273890,0.5,1,0,0,0,0
273914,6.1,2,0,0,0,0
273927,0,0,0,0,0,0
274113,0,0,0,0,0,0
274140,2.6,1,0,0,0,0
274153,0,0,0,0,0,0
274158,0,0,0,0,0,0
274162,1177.6,27,1,1,0,1
274167,1.5,1,0,0,0,0
274168,0,0,0,0,0,0
274229,0,0,0,0,0,0
274248,0,0,0,0,0,0
274296,0,0,0,0,0,0
274305,0,0,0,0,0,0
274350,0,0,0,0,0,0
274360,0,0,0,0,0,0
274407,7.5,1,0,0,0,0
274418,0,0,0,0,0,0
274454,1.2,1,0,0,0,0
274514,2.9,1,0,0,0,0
274525,0,0,0,0,0,0
274546,0,0,0,0,0,0
274573,0,0,0,0,0,0
274624,266.7,5,1,1,0,0
274630,185.8,6,1,1,0,1
274663,532.1,10,1,1,1,1
274692,0.9,1,0,0,0,0
274735,0,0,0,0,0,0
274737,0,0,0,0,0,0
274751,75,5,1,0,1,0
274795,0.1,1,0,0,0,0
274814,1165,26,1,1,0,1
274896,66.8,2,0,1,0,0
274903,0,0,0,0,0,0
274927,21.5,2,0,0,0,0
274929,816.1,11,1,1,0,0
274935,0,0,0,0,0,0
274960,0,0,0,0,0,0
275033,1770.1,19,1,1,0,1
275052,1.1,1,0,0,0,0
275066,0,0,0,0,0,0
275098,165.4,5,1,1,0,0
275122,0,0,0,0,0,0
275192,0,0,0,0,0,0
275199,0,0,0,0,0,0
275200,0,0,0,0,0,0
275257,3,1,0,0,0,0
275317,47.4,4,1,1,0,0
275340,0.7,1,0,0,0,0
275366,0,0,0,0,0,0
275401,1.4,1,0,0,0,0
275441,0,0,0,0,0,0
275453,7,2,1,0,0,0
275497,0,0,0,0,0,0
275544,11.2,2,1,0,0,0
275555,1.3,1,0,0,0,0
275616,0,0,0,0,0,0
275638,0,0,0,0,0,0
275653,0.4,1,0,0,0,0
275656,21.9,1,0,0,0,0
275671,0,0,0,0,0,0
275724,2.8,2,0,0,0,0
275735,0,0,0,0,0,0
275755,0,0,0,0,0,0
275765,0,0,0,0,0,0
275807,0,0,0,0,0,0
275834,257.7,5,1,1,1,0
275839,43,1,1,1,0,0
276021,0,0,0,0,0,0
276022,2.4,1,0,0,0,0
276034,0,0,0,0,0,0
276043,0,0,0,0,0,0
276119,0,0,0,0,0,0
276219,0,0,0,0,0,0
276253,0,0,0,0,0,0
276275,32.9,1,1,0,0,0
276385,20.4,2,1,0,0,0
276388,1.2,1,1,0,0,0
276416,0,0,0,0,0,0
276434,0,0,0,0,0,0
276439,6386.5,88,1,1,1,1
276447,0.2,1,0,0,0,0
276448,0,0,0,0,0,0
276491,0,0,0,0,0,0
276538,37,1,1,0,0,0
276549,44.2,4,1,1,0,0
276559,40.4,1,0,0,0,0
276619,41.1,1,0,0,0,0
276706,0,0,0,0,0,0
276777,0.6,1,0,0,0,0
276832,41.7,2,1,0,0,0
276847,17.4,1,1,0,0,0
276877,42.5,1,1,0,0,0
276886,0,0,0,0,0,0
276954,1.6,1,0,0,0,0
276990,243.6,11,1,1,0,0
277057,0.1,1,0,0,0,0
277076,0.4,1,0,0,0,0
277081,0,0,0,0,0,0
277159,0,0,0,0,0,0
277203,0,0,0,0,0,0
277259,5.9,1,0,0,0,0
277309,0,0,0,0,0,0
277312,229.6,5,0,1,0,0
277362,12.1,1,1,0,0,0
277417,0,0,0,0,0,0
277424,0,0,0,0,0,0
277426,0.3,1,0,0,0,0
277473,0,0,0,0,0,0
277589,6.8,1,0,0,0,0
277604,0,0,0,0,0,0
277630,0,0,0,0,0,0
277633,0,0,0,0,0,0
277650,29.2,2,1,0,0,0
277671,8.4,1,0,0,0,0
277725,65.8,1,1,0,0,0
277769,25.6,1,0,0,0,0
277806,37.1,2,1,0,0,0
277836,0.3,1,0,0,0,0
277894,0,0,0,0,0,0
277916,0.6,1,0,0,0,0
277930,0,0,0,0,0,0
278005,0,0,0,0,0,0
278044,13.4,1,0,0,0,0
278066,0,0,0,0,0,0
278071,0,0,0,0,0,0
278074,0,0,0,0,0,0
278077,18.2,1,0,0,0,0
278080,164,6,1,1,0,1
278105,1.4,2,0,0,0,0
278273,0,0,0,0,0,0
278284,40.8,2,1,0,0,0
278314,0,0,0,0,0,0
278327,0,0,0,0,0,0
278341,0.3,1,0,0,0,0
278353,57.4,2,1,1,0,0
278354,0,0,0,0,0,0
278399,0,0,0,0,0,0
278456,2.2,1,0,0,0,0
278520,0,0,0,0,0,0
278527,0,0,0,0,0,0
278541,0,0,0,0,0,0
278565,0,0,0,0,0,0
278579,0,0,0,0,0,0
278593,0,0,0,0,0,0
278609,0,0,0,0,0,0
278630,0,0,0,0,0,0
278636,0,0,0,0,0,0
278659,0,0,0,0,0,0
278662,98.2,1,0,1,0,0
278733,0,0,0,0,0,0
278741,12.3,2,1,0,0,0
278746,0,0,0,0,0,0
278747,1.9,1,0,0,0,0
278765,0,0,0,0,0,0
278766,0.7,1,0,0,0,0
278776,20,1,1,0,0,0
278796,0,0,0,0,0,0
278822,106.5,4,1,0,0,1
278827,241.9,10,0,1,0,0
278842,2.5,1,0,0,0,0
278862,0,0,0,0,0,0
278868,0,0,0,0,0,0
278875,2073.8,56,1,1,1,1
278913,0,0,0,0,0,0
278967,0,0,0,0,0,0
